customer_id,has_partner,has_dependents
4526-RMTLL,Yes,Yes
6253-GNHWH,Yes,Yes
4566-NECEV,No,No
8080-POTJR,No,No
6906-MPARY,No,No
3662-FXJFO,No,No
8107-RZLNV,Yes,No
0516-OOHAR,Yes,Yes
2027-CWDNU,Yes,Yes
2737-WFVYW,No,No
9912-OMZDS,Yes,Yes
3733-ZEECP,Yes,Yes
7878-RTCZG,No,No
2452-MRMZF,Yes,No
2272-QAGFO,No,No
7103-IPXPJ,Yes,No
4342-HFXWS,Yes,Yes
3545-CNWRG,Yes,Yes
1785-BPHTP,Yes,Yes
4989-LIXVT,No,No
7315-WYOAW,No,No
1173-XZPYF,No,No
9850-OWRHQ,Yes,No
3768-NLUBH,Yes,No
8676-TRMJS,No,No
2509-TFPJU,Yes,No
9530-GRMJG,Yes,Yes
6898-RBTLU,Yes,Yes
5481-NTDOH,Yes,No
2068-WWXQZ,No,No
7359-SSBJK,No,No
2061-VVFST,Yes,No
0685-MLYYM,No,No
0749-IRGQE,Yes,No
2380-DAMQP,Yes,No
2256-YLYLP,Yes,Yes
1272-ILHFG,Yes,Yes
0164-XAIRP,No,No
5666-CYCYZ,No,No
4011-ARPHK,No,No
8182-PNAGI,No,No
6365-HITVU,Yes,Yes
7558-IMLMT,Yes,Yes
9488-FYQAU,Yes,No
3590-TCXTB,No,No
6994-KERXL,No,No
7957-RYHQD,No,No
2180-DXNEG,No,No
1960-UOTYM,Yes,Yes
2740-JFBOK,No,No
6500-JVEGC,No,No
5515-AKOAJ,No,No
8976-OQHGT,Yes,Yes
5245-VDBUR,Yes,No
6230-BSUXY,No,No
8469-SNFFH,Yes,No
2144-ESWKO,No,No
1241-FPMOF,No,No
9928-BZVLZ,No,No
4114-QMKVN,Yes,Yes
2775-SEFEE,No,Yes
9003-CPATH,No,No
1754-GKYPY,Yes,No
5294-CDGWY,Yes,Yes
7956-XQWGU,No,No
1591-MQJTP,Yes,No
5295-PCJOO,No,Yes
2369-FEVNO,No,No
9863-JZAIC,No,No
7471-MQPOS,Yes,Yes
7660-HDPJV,No,No
5115-SQAAU,Yes,Yes
9845-QOMAD,Yes,Yes
7672-VFMXZ,Yes,No
9739-JLPQJ,Yes,Yes
9916-AYHTC,No,No
3855-ONCAR,Yes,Yes
1488-SYSFC,Yes,Yes
7931-PXHFC,No,No
3990-QYKBE,Yes,No
0970-QXPXW,No,No
3259-KNMRR,No,No
6120-RJKLU,Yes,No
9572-WUKSB,Yes,No
5893-KCLGT,No,Yes
0076-LVEPS,No,Yes
3640-JQGJG,Yes,Yes
4919-MOAVT,No,Yes
1596-OQSPS,No,No
9867-XOBQA,No,Yes
9546-KDTRB,No,No
3090-HAWSU,No,No
9820-RMCQV,No,No
3174-RKMOW,Yes,Yes
1760-CAZHT,No,Yes
7839-QRKXN,No,No
8441-SHIPE,No,No
5204-QZXPU,No,No
4597-ELFTS,No,No
1320-GVNHT,Yes,Yes
1047-RNXZV,No,No
3541-ZNUHK,Yes,Yes
8450-JOVAH,Yes,Yes
8725-JEDFD,No,No
7562-UXTPG,No,No
8071-SBTRN,No,No
1113-IUJYX,Yes,No
6668-CNMFP,Yes,Yes
5626-MGTUK,No,No
5681-LLOEI,Yes,Yes
8212-DJRCH,Yes,Yes
4323-OHFOW,Yes,No
4933-BSAIP,Yes,No
2030-BTZRO,Yes,Yes
1116-DXXDF,No,No
9274-CNFMO,Yes,No
7758-XKCBS,No,No
8992-JQYUN,Yes,No
6563-VNPMN,No,No
0617-AQNWT,Yes,No
2267-WTPYD,Yes,No
0270-THENM,Yes,Yes
2446-PLQVO,No,No
4707-MAXGU,Yes,No
2710-WYVXG,No,No
3005-NFMTA,No,No
6300-BWMJX,Yes,No
8784-CGILN,No,No
5389-FFVKB,Yes,No
7009-LGECI,No,No
8444-WRIDW,No,No
5022-KVDQT,No,No
7976-CICYS,No,No
1036-GUDCL,Yes,Yes
2005-DWQZJ,Yes,Yes
8148-WOCMK,Yes,Yes
7815-PDTHL,No,No
9451-LPGOO,No,No
9173-IVZVP,Yes,Yes
9129-UXERG,No,No
3635-JBPSG,No,No
7964-ZRKKG,Yes,No
5868-YWPDW,Yes,No
6229-LSCKB,No,No
2025-JKFWI,No,No
4078-SAYYN,No,No
1724-IQWNM,No,Yes
8217-QYOHV,No,No
5546-QUERU,No,No
9940-HPQPG,Yes,No
6897-UUBNU,No,No
6127-IYJOZ,No,No
6618-RYATB,No,No
8930-XOTDP,Yes,Yes
5916-QEWPT,Yes,No
5060-TQUQN,Yes,Yes
0531-XBKMM,No,Yes
8465-SBRXP,Yes,Yes
2408-PSJVE,Yes,Yes
9079-YEXQJ,No,No
9700-ZCLOT,No,No
8738-JOKAR,No,No
4534-WGCIR,Yes,Yes
1930-WNXSB,Yes,Yes
2685-SREOM,Yes,Yes
3508-CFVZL,No,No
0402-CQAJN,No,No
6692-UDPJC,Yes,Yes
1273-MTETI,No,No
0657-DOGUM,Yes,No
5480-HPRRX,No,No
8792-AOROI,Yes,No
0295-PPHDO,No,No
5146-YYFRZ,No,No
1195-OIYEJ,No,No
5906-CVLHP,Yes,Yes
3452-SRFEG,No,No
4070-OKWVH,Yes,No
5297-MDOIR,Yes,No
6369-MCAKO,Yes,Yes
4926-UMJZD,Yes,No
6848-HJTXY,Yes,No
6341-AEVKX,Yes,No
4501-EQDRN,No,No
2990-HWIML,No,No
0682-USIXD,Yes,No
6976-BWGLQ,Yes,Yes
7078-NVFAM,Yes,Yes
8065-QBYTO,No,No
2133-TSRRM,No,Yes
7384-GHBPI,Yes,No
7603-USHJS,No,Yes
7234-FECYN,No,No
2511-ALLCS,Yes,Yes
3191-CSNMG,Yes,Yes
7952-OBOYL,No,No
7470-DYNOE,No,No
7853-OETYL,Yes,No
1545-ACTAS,Yes,Yes
5876-HZVZM,Yes,Yes
1400-MMYXY,Yes,No
5126-RCXYW,Yes,Yes
3085-QUOZK,No,No
2363-BJLSL,No,No
1956-YIFGE,Yes,Yes
3926-CUQZX,No,No
7921-LMDFQ,No,No
2925-MXLSX,No,No
5820-PTRYM,Yes,No
9609-BENEA,Yes,No
6211-WHMYA,No,No
4459-BBGHE,No,Yes
9945-PSVIP,Yes,Yes
1041-RXHRA,No,No
1750-CSKKM,No,Yes
9108-EJFJP,Yes,No
0530-IJVDB,No,Yes
0508-SQWPL,Yes,Yes
2215-ZAFGX,No,No
8213-TAZPM,Yes,Yes
7142-HVGBG,Yes,No
1304-SEGFY,Yes,No
7242-EDTYC,No,Yes
2904-GGUAZ,Yes,No
8267-ZNYVZ,Yes,No
5136-GFPMB,No,No
2595-KIWPV,No,Yes
5243-SAOTC,No,No
9398-MMQTO,No,No
7619-PLRLP,Yes,No
6457-GIRWB,No,No
6508-NJYRO,Yes,No
1450-SKCVI,No,No
4710-NKCAW,Yes,Yes
5306-BVTKJ,Yes,Yes
0357-NVCRI,No,Yes
5570-PTWEH,Yes,No
2371-KFUOG,No,No
0463-ZSDNT,No,No
6502-MJQAE,No,No
6257-DTAYD,Yes,No
4616-ULAOA,Yes,Yes
7693-LCKZL,Yes,Yes
7746-AWNQW,No,No
5996-EBTKM,Yes,Yes
2758-RNWXS,No,No
2314-TNDJQ,Yes,Yes
2405-LBMUW,Yes,Yes
3454-JFUBC,No,No
0032-PGELS,Yes,Yes
9039-ZVJDC,No,No
6797-LNAQX,Yes,Yes
9013-AQORL,No,Yes
2898-MRKPI,Yes,Yes
2750-BJLSB,No,No
3648-GZPHF,Yes,Yes
2075-RMJIK,Yes,Yes
9588-YRFHY,No,No
6394-MFYNG,No,No
1564-NTYXF,No,No
9364-YKUVW,No,No
5392-AKEMH,No,No
2451-YMUXS,No,No
3914-FDRHP,No,No
3078-ZKNTS,Yes,Yes
1024-KPRBB,No,No
4690-PKDQG,Yes,No
8155-IBNHG,Yes,No
0886-QGENL,Yes,No
9547-ITEFG,Yes,Yes
1264-FUHCX,Yes,No
7789-CRUVC,Yes,No
6598-KELSS,No,Yes
8739-WWKDU,No,No
8685-WHQPW,No,No
4745-LSPLO,No,No
8083-YTZES,No,No
7240-FQLHE,Yes,No
6664-FPDAC,No,No
9972-VAFJJ,Yes,No
0422-UXFAP,Yes,No
1904-WAJAA,Yes,Yes
5130-YPIRV,Yes,No
2843-CQMEG,No,No
6439-PKTRR,Yes,Yes
5351-QESIO,No,Yes
0786-VSSUD,No,No
5568-DMXZS,No,No
8468-FZTOE,Yes,Yes
6633-SYEUS,No,No
6447-GORXK,No,Yes
6967-PEJLL,Yes,Yes
3976-BWUCK,Yes,No
5981-ZVXOT,No,No
1684-FLBGS,Yes,Yes
1389-WNUIB,Yes,Yes
0376-OIWME,Yes,No
3585-ISXZP,No,No
0218-QNVAS,Yes,Yes
6583-QGCSI,Yes,No
0804-YGEQV,Yes,Yes
7164-BPTUT,No,Yes
4174-LPGTI,Yes,Yes
2523-EWWZL,Yes,No
0928-XUTSN,No,No
2108-XWMPY,No,No
0052-YNYOT,No,No
6304-IJFSQ,No,No
9586-JGQKH,Yes,No
4501-VCPFK,No,No
6075-SLNIL,No,No
9347-AERRL,Yes,No
0093-XWZFY,No,No
2274-XUATA,Yes,No
1980-KXVPM,No,No
7703-ZEKEF,No,No
0723-DRCLG,Yes,No
5482-NUPNA,No,No
6691-CCIHA,Yes,No
1685-BQULA,No,No
9053-EJUNL,No,No
0666-UXTJO,Yes,No
1471-GIQKQ,No,No
4807-IZYOZ,No,No
1122-JWTJW,Yes,Yes
9710-NJERN,No,No
9837-FWLCH,Yes,Yes
1699-HPSBG,No,No
7203-OYKCT,No,No
1035-IPQPU,Yes,No
7398-LXGYX,Yes,No
2823-LKABH,No,No
8775-CEBBJ,No,No
0550-DCXLH,No,No
9281-CEDRU,Yes,No
2235-DWLJU,No,No
0871-OPBXW,No,No
3605-JISKB,Yes,No
6894-LFHLY,No,No
9767-FFLEM,No,No
0639-TSIQW,No,No
8456-QDAVC,No,No
7750-EYXWZ,No,No
2569-WGERO,No,No
6840-RESVB,Yes,Yes
2234-XADUH,Yes,Yes
4801-JZAZL,Yes,Yes
8361-LTMKD,Yes,No
3186-AJIEK,No,No
