customer_id,contract_type,internet_service,internet_type,phone_service,multiple_lines,online_security,online_backup,device_protection_plan,premium_tech_support,payment_method,paperless_billing
3724-UCSHY,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
8626-XHBIE,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
3192-LNKRK,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Credit Card,Yes
4439-YRNVD,Month-to-Month,Yes,DSL,No,No,No,Yes,No,Yes,Bank Withdrawal,No
2208-UGTGR,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,No
3005-TYFRD,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Credit Card,Yes
8670-MEFCP,Two Year,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,Yes
3079-BCHLN,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
7777-UNYHB,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
2969-VAPYH,One Year,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Credit Card,No
7181-OQCUT,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Credit Card,No
8474-UMLNT,Month-to-Month,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Bank Withdrawal,No
9142-XMYJH,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
2649-HWLYB,Two Year,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Bank Withdrawal,No
5214-CHIWJ,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
2465-BLLEU,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
1685-VAYJF,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Credit Card,No
8874-EJNSR,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
5049-MUBWG,One Year,Yes,DSL,Yes,No,Yes,No,No,Yes,Bank Withdrawal,No
0769-MURVM,Two Year,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Bank Withdrawal,No
9253-VIFJQ,One Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Credit Card,No
7030-FZTFM,Two Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Credit Card,No
9741-YLNTD,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Bank Withdrawal,Yes
5120-ZBLAI,One Year,Yes,DSL,Yes,Yes,No,No,Yes,No,Bank Withdrawal,No
1194-BHJYC,Two Year,Yes,DSL,No,No,Yes,No,Yes,Yes,Credit Card,Yes
0906-QVPMS,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
1905-OEILC,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
7858-GTZSP,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
6248-BSHKG,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
4685-TFLLS,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
3470-BTGQO,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Credit Card,No
1209-VFFOC,Two Year,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Credit Card,Yes
4553-DVPZG,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
6917-IAYHD,Month-to-Month,Yes,Cable,No,No,No,Yes,No,Yes,Credit Card,No
8620-RJPZN,Month-to-Month,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
7572-KPVKK,Two Year,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,Yes
2642-MAWLJ,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
7103-ZGVNT,One Year,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Credit Card,No
2027-WKXMW,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
7137-NAXML,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
2428-ZMCTB,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
2961-VNFKL,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
6963-KQYQB,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
5934-RMPOV,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
1207-BLKSA,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
8316-BBQAY,Two Year,Yes,Cable,No,No,Yes,No,Yes,Yes,Credit Card,No
1166-PQLGG,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
3146-JTQHR,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
4291-YZODP,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
6427-FEFIG,Two Year,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Credit Card,No
0017-IUDMW,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,Yes
8706-HRADD,Month-to-Month,Yes,DSL,No,No,Yes,No,No,Yes,Credit Card,Yes
9955-QOPOY,One Year,Yes,DSL,No,No,No,Yes,Yes,Yes,Credit Card,Yes
4385-ZKVNW,Month-to-Month,Yes,DSL,Yes,No,No,Yes,No,Yes,Bank Withdrawal,Yes
9031-ZVQPT,Two Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
2990-IAJSV,Two Year,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
9027-YFHQJ,Month-to-Month,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
5176-LDKUH,One Year,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,No
4644-OBGFZ,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
7926-IJOOU,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
6480-YAGIY,One Year,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Credit Card,No
4029-HPFVY,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,Yes
7602-DBTOU,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
5345-BMKWB,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
5457-COLHT,Two Year,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Bank Withdrawal,No
7998-WNZEM,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
4664-NJCMS,Two Year,Yes,DSL,No,No,Yes,No,Yes,Yes,Bank Withdrawal,No
0307-BCOPK,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
2542-HYGIQ,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
5016-LIPDW,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
6481-LXPWL,One Year,Yes,DSL,No,No,No,Yes,Yes,No,Credit Card,Yes
6124-ACRHJ,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
9362-MWODR,Month-to-Month,Yes,DSL,Yes,No,Yes,No,No,Yes,Credit Card,Yes
9975-GPKZU,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
9625-RZFUK,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
5153-LXKDT,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Bank Withdrawal,Yes
5161-UBZXI,Two Year,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Credit Card,Yes
1020-JPQOW,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,No
7919-ZODZZ,One Year,Yes,DSL,Yes,No,No,Yes,Yes,No,Credit Card,Yes
0565-JUPYD,One Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,No
6867-ACCZI,Two Year,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Credit Card,Yes
5939-XAIXZ,Month-to-Month,Yes,DSL,Yes,Yes,No,No,Yes,No,Credit Card,Yes
9054-FOWNV,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
8207-VVMYB,Two Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
9732-EQMWY,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,No
5269-NRGDP,One Year,Yes,DSL,Yes,No,No,No,Yes,Yes,Bank Withdrawal,No
6195-MELTI,One Year,Yes,DSL,Yes,No,No,Yes,No,Yes,Credit Card,Yes
2121-JAFOM,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,Yes
1227-UDMZR,Two Year,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
5198-HQAEN,One Year,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Bank Withdrawal,Yes
2167-FQSTQ,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
2819-GWENI,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
3572-UUHRS,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
2692-PFYTJ,Month-to-Month,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
5955-EPOAZ,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
6821-JPCDC,One Year,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,Yes
8815-LMFLX,Month-to-Month,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
9135-HSWOC,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,Yes
8582-KRHPJ,Month-to-Month,Yes,DSL,No,No,Yes,Yes,No,No,Credit Card,Yes
5811-IWXYM,One Year,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,No
1506-YJTYT,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Credit Card,No
4123-DVHPH,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
2228-BZDEE,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
2789-CZANW,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Bank Withdrawal,No
7596-LDUXP,One Year,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Credit Card,Yes
2192-OZITF,Two Year,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Credit Card,No
5651-CPDND,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Credit Card,No
1131-ALZWV,One Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,No
7729-XBTWX,Two Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
9134-WYRVP,One Year,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Credit Card,No
3284-SVCRO,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
9732-OUYRN,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
0559-CKHUS,Two Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
2931-SVLTV,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Credit Card,Yes
7504-UWHNB,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,No
2582-FFFZR,Month-to-Month,Yes,DSL,No,No,No,No,Yes,No,Bank Withdrawal,Yes
8908-NMQTX,Two Year,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
1431-AIDJQ,Two Year,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Credit Card,No
6288-LBEAR,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Credit Card,Yes
8413-YNHNV,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,No
5808-TOTXO,One Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
4369-NYSCF,One Year,Yes,DSL,Yes,No,No,Yes,No,Yes,Bank Withdrawal,Yes
6333-YDVLT,One Year,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Credit Card,Yes
5324-KTGCG,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
7394-LWLYN,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
6873-UDNLD,Month-to-Month,Yes,DSL,Yes,No,Yes,No,Yes,No,Bank Withdrawal,No
2700-LUEVA,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
0958-YHXGP,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,Yes
1101-SSWAG,Month-to-Month,Yes,DSL,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
5743-KHMNA,Two Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,No
4194-FJARJ,Two Year,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Bank Withdrawal,No
5325-UWTWJ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Credit Card,Yes
3969-GYXEL,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Bank Withdrawal,No
6992-TKNYO,One Year,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Credit Card,No
4468-YDOVK,Month-to-Month,Yes,DSL,Yes,No,No,No,No,Yes,Bank Withdrawal,Yes
2200-DSAAL,Two Year,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
4302-ZYFEL,One Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
9351-LZYGF,Month-to-Month,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Credit Card,Yes
4366-CTOUZ,Two Year,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Credit Card,Yes
1518-OMDIK,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Credit Card,Yes
6671-NGWON,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
0595-ITUDF,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Bank Withdrawal,Yes
1955-IBMMB,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,Yes
0096-BXERS,Month-to-Month,Yes,Cable,Yes,Yes,No,No,No,No,Bank Withdrawal,No
3806-YAZOV,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
7998-ZLXWN,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
6253-WRFHY,One Year,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,Yes
9133-AYJZG,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Credit Card,Yes
8680-CGLTP,One Year,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Bank Withdrawal,Yes
8430-TWCBX,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
5018-GWURO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
6741-QRLUP,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,Yes
4737-HOBAX,Two Year,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Credit Card,No
8200-KLNYW,One Year,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Credit Card,No
3372-CDXFJ,One Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,No
4781-ZXYGU,Month-to-Month,No,,Yes,No,No,No,No,No,Bank Withdrawal,Yes
7632-YUTXB,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
2718-YSKCS,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,Yes
9896-UYMIE,One Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
0853-NWIFK,One Year,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Bank Withdrawal,Yes
8212-CRQXP,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,Yes
6980-CDGFC,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,Yes
7691-XVTZH,Two Year,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
2520-SGTTA,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
1088-CNNKB,One Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,No
1930-BZLHI,One Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
5868-YTYKS,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
3525-DVKFN,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
1482-OXZSY,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
0377-JBKKT,Month-to-Month,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Credit Card,Yes
5778-BVOFB,Month-to-Month,Yes,Cable,Yes,No,No,No,No,Yes,Bank Withdrawal,Yes
3373-YZZYM,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
0228-MAUWC,Month-to-Month,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,No
7663-YJHSN,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
4915-BFSXL,Two Year,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Credit Card,No
3086-RUCRN,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
5215-LNLDJ,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,Yes
0257-KXZGU,Month-to-Month,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,No
1307-ATKGB,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,Yes
3714-XPXBW,Month-to-Month,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,Yes
1850-AKQEP,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
2824-DXNKN,Two Year,Yes,Cable,Yes,Yes,Yes,No,Yes,No,Bank Withdrawal,Yes
0848-ZGQIJ,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
3621-CHYVB,Month-to-Month,Yes,DSL,No,No,Yes,No,Yes,Yes,Bank Withdrawal,Yes
8042-RNLKO,One Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,No
5372-FBKBN,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
0420-TXVSG,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Credit Card,Yes
6217-TOWGS,Month-to-Month,Yes,DSL,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
1045-LTCYT,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
1544-JJMYL,One Year,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Credit Card,No
4636-JGAAI,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Credit Card,No
6874-SGLHU,One Year,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
5951-AOFIH,Month-to-Month,Yes,Cable,Yes,No,No,Yes,Yes,No,Credit Card,Yes
3059-NGMXB,Month-to-Month,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Credit Card,No
8652-YHIYU,One Year,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Credit Card,Yes
5278-PNYOX,Two Year,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Credit Card,No
3486-HOOGQ,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
5061-PBXFW,Month-to-Month,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Bank Withdrawal,No
8630-FJLIB,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
3891-NLXJB,Two Year,Yes,DSL,No,No,Yes,Yes,No,Yes,Credit Card,Yes
4749-OJKQU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
0577-WHMEV,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Bank Withdrawal,No
5453-AXEPF,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
3639-XJHKQ,Month-to-Month,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Bank Withdrawal,Yes
3716-LRGXK,Two Year,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Credit Card,No
2263-SFSQZ,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
9950-MTGYX,Two Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
3397-AVTKU,Two Year,Yes,DSL,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
4825-FUREZ,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
2672-OJQZP,Month-to-Month,Yes,Cable,Yes,No,No,No,No,No,Credit Card,No
3134-DSHVC,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Credit Card,No
7821-DPRQE,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Bank Withdrawal,Yes
2001-EWBQU,Two Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,No
6695-AMZUF,Two Year,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Credit Card,No
8410-BGQXN,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
1619-YWUBB,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
7611-YKYTC,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Bank Withdrawal,No
0365-GXEZS,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Bank Withdrawal,No
0082-OQIQY,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Bank Withdrawal,Yes
3606-SBKRY,One Year,Yes,DSL,No,No,No,No,Yes,No,Bank Withdrawal,Yes
0667-NSRGI,One Year,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Credit Card,Yes
6893-ODYYE,One Year,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Credit Card,Yes
8242-JSVBO,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,Yes
9541-ZPSEA,Two Year,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Credit Card,No
1139-WUOAH,Two Year,Yes,DSL,No,No,No,No,Yes,Yes,Credit Card,No
4693-VWVBO,Month-to-Month,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
6937-GCDGQ,One Year,Yes,Cable,Yes,No,Yes,No,No,No,Bank Withdrawal,Yes
0988-JRWWP,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,Yes
5075-JSDKI,Two Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,No
8644-XYTSV,Month-to-Month,Yes,DSL,No,No,Yes,No,No,No,Bank Withdrawal,Yes
3873-WOSBC,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
7465-ZZRVX,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
7975-JMZNT,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
7251-XFOIL,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Credit Card,No
4116-IQRFR,One Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
8259-DZLIZ,One Year,Yes,DSL,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
7853-WNZSY,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
3120-FAZKD,Two Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
8606-OEGQZ,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
0225-ZORZP,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,No
9489-JMTTN,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,No
0967-BMLBD,One Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
2830-LEWOA,One Year,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Credit Card,No
5006-MXVRN,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
8327-WKMIE,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
6917-FIJHC,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
7797-EJMDP,Month-to-Month,Yes,DSL,Yes,No,Yes,No,No,Yes,Bank Withdrawal,No
3530-VWVGU,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
6368-NWMCE,Month-to-Month,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Credit Card,No
3633-CDBUW,One Year,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Bank Withdrawal,No
3956-MGXOG,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
9274-UARKJ,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
4077-HWUYD,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
0103-CSITQ,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
8671-KKKOS,Month-to-Month,Yes,DSL,No,No,Yes,Yes,No,No,Bank Withdrawal,No
7305-ZWMAJ,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
6578-KRMAW,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Credit Card,Yes
4860-IJUDE,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Credit Card,Yes
9688-YGXVR,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Credit Card,Yes
1945-XISKS,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
5360-LJCNJ,Two Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
2607-FBDFF,Month-to-Month,Yes,DSL,Yes,No,No,No,No,Yes,Credit Card,No
1100-DDVRV,Month-to-Month,Yes,DSL,No,No,No,Yes,No,No,Credit Card,Yes
6728-WYQBC,Month-to-Month,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
7216-KAOID,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
6145-NNPNO,Month-to-Month,Yes,Cable,Yes,No,No,No,No,No,Bank Withdrawal,No
5339-TJFEK,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Bank Withdrawal,Yes
2074-GUHPQ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Credit Card,Yes
4625-XMOYM,Two Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
5827-MWCZK,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Credit Card,Yes
1385-TQOZW,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
5914-XRFQB,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
4329-YPDDQ,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
