customer_id,churned,churn_reference_date,monthly_charges,total_revenue,tenure_months
4430-YHXGG,0,2023-09-30,25.45,240.07999999999998,4
6888-SBYAI,0,2023-09-30,50.7,88.75,1
7395-XWZOY,0,2023-09-30,55.0,1165.55,20
7169-YWAMK,0,2023-09-30,68.4,6004.47,72
6859-RKMZJ,0,2023-09-30,55.05,1094.35,11
2729-VNVAP,0,2023-09-30,19.8,1054.18,33
2049-BAFNW,0,2023-09-30,35.9,35.9,1
3842-QTGDL,0,2023-09-30,80.75,2057.3,16
7163-OCEQI,0,2023-09-30,78.65,2459.05,22
9782-LGXMC,0,2023-09-30,61.75,4753.360000000001,49
5975-BAICR,0,2023-09-30,63.7,3896.7,36
4673-KKSLS,0,2023-09-30,87.6,4062.77,31
4853-OITSN,0,2023-09-30,89.15,491.95,5
9800-OUIGR,0,2023-09-30,20.0,1890.98,66
2324-EFHVG,0,2023-09-30,104.4,9625.13,64
7094-MSZAO,0,2023-09-30,20.05,356.8,10
6907-CQGPN,0,2023-09-30,34.3,1004.75,29
0780-XNZFN,0,2023-09-30,20.65,1221.9299999999998,57
0239-OXEXL,0,2023-09-30,84.25,5938.02,46
2675-IJRGJ,0,2023-09-30,19.65,2206.01,53
7049-GKVZY,0,2023-09-30,79.85,1603.08,17
8577-QSOCG,0,2023-09-30,20.2,1765.9699999999998,38
3721-CNZHX,0,2023-09-30,19.8,387.70000000000005,15
0212-ISBBF,0,2023-09-30,50.35,1098.85,22
3585-YNADK,0,2023-09-30,74.6,4746.86,57
1099-GODLO,0,2023-09-30,20.35,50.44,1
6828-HMKWP,0,2023-09-30,21.05,858.45,12
1472-TNCWL,0,2023-09-30,94.7,4279.3,36
2080-GKCWQ,0,2023-09-30,74.95,159.27,2
2193-SFWQW,0,2023-09-30,111.95,9766.86,72
5656-JAMLX,0,2023-09-30,19.85,2132.19,62
3462-BJQQA,0,2023-09-30,89.75,819.17,6
0442-TDYUO,0,2023-09-30,20.05,2622.88,48
6733-LRIZX,0,2023-09-30,108.95,4727.95,35
9503-XJUME,0,2023-09-30,19.65,2106.2,52
4367-NHWMM,0,2023-09-30,24.9,24.9,1
3779-OSWCF,0,2023-09-30,93.2,7366.67,71
6736-DHUQI,0,2023-09-30,84.8,5830.79,67
1360-RCYRT,0,2023-09-30,30.35,678.75,23
2724-FJDYW,0,2023-09-30,54.85,2191.7,39
4451-RWASJ,0,2023-09-30,19.5,980.15,15
3460-TJBWI,0,2023-09-30,24.2,785.93,24
5917-HBSDW,0,2023-09-30,19.35,782.91,37
0956-ACVZC,0,2023-09-30,94.1,7845.28,54
2325-NBPZG,0,2023-09-30,74.55,263.95,3
4482-FTFFX,0,2023-09-30,56.15,425.75,5
8859-DZTGQ,0,2023-09-30,20.35,1167.5900000000001,33
0440-MOGPM,0,2023-09-30,80.55,3516.46,41
0020-JDNXP,0,2023-09-30,61.25,1993.2,34
3752-CQSJI,0,2023-09-30,20.45,467.7,13
5025-GOOKI,0,2023-09-30,18.9,1024.85,20
2887-JPYLU,0,2023-09-30,45.2,3438.44,41
4770-QAZXN,0,2023-09-30,19.45,834.0,13
4896-CPRPF,0,2023-09-30,25.45,1287.7,35
9714-EDSUC,0,2023-09-30,94.9,406.55,4
7353-YOWFP,0,2023-09-30,20.25,406.28,7
8008-ESFLK,0,2023-09-30,110.5,6189.54,53
3363-EWLGO,0,2023-09-30,19.95,283.6,5
1689-YQBYY,0,2023-09-30,76.6,1206.56,12
4487-ZYJZK,0,2023-09-30,19.6,2158.46,38
2959-FENLU,0,2023-09-30,85.3,1226.82,9
0708-LGSMF,0,2023-09-30,65.85,1088.41,13
7634-HLQJR,0,2023-09-30,20.05,1084.38,47
0487-RPVUM,0,2023-09-30,99.4,6867.799999999999,61
4079-ULGFR,0,2023-09-30,20.0,341.78,16
2516-XSJKX,0,2023-09-30,78.45,4450.34,41
0057-QBUQH,0,2023-09-30,25.1,2387.67,43
6599-SFQVE,0,2023-09-30,55.0,565.8199999999999,6
8331-ZXFOE,0,2023-09-30,71.1,6754.34,58
4003-FUSHP,0,2023-09-30,61.55,1976.5100000000002,19
0356-ERHVT,0,2023-09-30,45.9,664.3499999999999,11
7325-ENZFI,0,2023-09-30,40.3,1630.4,39
3920-HIHMQ,0,2023-09-30,49.5,1840.49,26
0613-WUXUM,0,2023-09-30,19.2,4105.5,70
4458-KVRBJ,0,2023-09-30,25.0,3038.01,59
1397-XKKWR,0,2023-09-30,35.3,264.8,7
8097-OMULG,0,2023-09-30,76.75,5482.36,59
6013-BHCAW,0,2023-09-30,81.0,6986.709999999999,61
0401-WDBXM,0,2023-09-30,105.55,8152.01,72
3387-PLKUI,0,2023-09-30,18.8,468.87,13
6096-EGVTU,0,2023-09-30,24.9,2826.2200000000003,64
5081-NWSUP,0,2023-09-30,64.9,1060.05,10
2580-ATZSQ,0,2023-09-30,61.35,5125.35,65
8085-MSNLK,0,2023-09-30,113.95,9537.56,62
9691-HKOVS,0,2023-09-30,90.15,7527.25,55
9881-VCZEP,0,2023-09-30,54.1,1786.0,25
8757-TFHHJ,0,2023-09-30,49.8,88.00999999999999,1
5119-KEPFY,0,2023-09-30,95.0,3655.89,36
0916-KNFAJ,0,2023-09-30,69.9,4512.79,61
8319-QBEHW,0,2023-09-30,39.95,1023.75,26
9625-QNLUX,0,2023-09-30,103.25,8560.88,68
4024-CSNBY,0,2023-09-30,94.25,7743.19,72
7110-BDTWG,0,2023-09-30,47.05,3263.6,71
7493-GVFIO,0,2023-09-30,20.55,1993.28,57
0690-SRQID,0,2023-09-30,19.65,140.67000000000002,4
9114-DPSIA,0,2023-09-30,81.0,5946.56,72
4700-UBQMV,0,2023-09-30,75.9,2212.3,21
7711-GQBZC,0,2023-09-30,24.7,3194.34,71
9795-NREXC,0,2023-09-30,85.0,6242.799999999999,64
8573-CGOCC,0,2023-09-30,19.75,691.54,16
7356-AYNJP,0,2023-09-30,23.9,122.94,4
6286-SUUWT,0,2023-09-30,19.95,47.03,1
4819-HJPIW,0,2023-09-30,25.15,476.8,18
8654-DHAOW,0,2023-09-30,54.15,154.25,2
5438-QMDDL,0,2023-09-30,59.8,1288.55,19
9812-GHVRI,0,2023-09-30,83.85,4878.65,40
1228-ZLNBX,0,2023-09-30,75.3,1639.16,21
4226-KKDON,0,2023-09-30,66.65,767.35,8
3831-YCPUO,0,2023-09-30,109.5,10175.46,72
7445-WMRBW,0,2023-09-30,73.85,4668.12,48
3308-DGHKL,0,2023-09-30,19.3,2671.96,69
9924-JPRMC,0,2023-09-30,118.2,11174.43,72
0080-EMYVY,0,2023-09-30,51.45,1064.41,14
6218-KNUBD,0,2023-09-30,59.45,422.88,6
7337-CINUD,0,2023-09-30,19.5,296.95,8
7609-NRNCA,0,2023-09-30,19.55,1001.99,17
0623-EJQEG,0,2023-09-30,93.55,6276.05,65
7153-CHRBV,0,2023-09-30,59.3,4348.8,57
6198-PNNSZ,0,2023-09-30,109.8,8224.21,56
3317-VLGQT,0,2023-09-30,78.1,1184.7,14
4132-POCZS,0,2023-09-30,39.9,2020.9,52
5614-DNZCE,0,2023-09-30,64.9,5504.71,58
3896-RCYYE,0,2023-09-30,53.4,3579.15,67
9638-JIQYA,0,2023-09-30,24.9,59.7,2
3726-TBHQT,0,2023-09-30,114.0,9982.85,71
3190-ITQXP,0,2023-09-30,20.25,2162.25,46
3039-MJSLN,0,2023-09-30,20.2,105.89,3
0178-CIIKR,0,2023-09-30,19.95,66.07,3
5774-QPLTF,0,2023-09-30,20.35,2287.95,50
5010-IPEAQ,0,2023-09-30,54.2,3623.95,67
8990-YOZLV,0,2023-09-30,66.9,5537.69,69
3069-SSVSN,0,2023-09-30,25.85,25.85,1
5222-IMUKT,0,2023-09-30,91.05,4385.1,32
6685-XSHHU,0,2023-09-30,20.95,3197.75,60
8901-UPRHR,0,2023-09-30,109.2,10881.61,72
3845-FXCYS,0,2023-09-30,19.65,46.8,2
5857-XRECV,0,2023-09-30,20.5,100.27000000000001,2
0725-CXOTM,0,2023-09-30,89.65,4957.3,36
4343-EJVQB,0,2023-09-30,74.35,545.2900000000001,7
3427-GGZZI,0,2023-09-30,89.1,2482.83,19
3154-CFSZG,0,2023-09-30,90.05,5934.95,47
2220-IAHLS,0,2023-09-30,19.4,22.25,1
4377-VDHYI,0,2023-09-30,90.8,4196.65,32
4937-QPZPO,0,2023-09-30,99.9,8348.29,61
2925-VDZHY,0,2023-09-30,88.7,8562.710000000001,72
6981-TDRFT,0,2023-09-30,54.3,2327.1,44
3413-CSSTH,0,2023-09-30,55.7,2508.15,41
8033-VCZGH,0,2023-09-30,103.95,6395.3,50
0224-NIJLP,0,2023-09-30,20.15,188.46,8
7542-CYDDM,0,2023-09-30,20.05,771.96,18
4718-WXBGI,0,2023-09-30,91.95,8566.1,72
5716-LIBJC,0,2023-09-30,104.15,1452.21,13
2868-LLSKM,0,2023-09-30,83.65,6770.33,68
2988-QRAJY,0,2023-09-30,110.05,7801.58,69
0071-NDAFP,0,2023-09-30,25.5,1178.43,25
7328-ZJAJO,0,2023-09-30,19.5,1783.7400000000002,59
1090-PYKCI,0,2023-09-30,105.1,8933.18,69
3058-WQDRE,0,2023-09-30,25.15,283.26,13
2279-AXJJK,0,2023-09-30,95.65,5541.48,52
0909-SELIE,0,2023-09-30,80.8,7495.96,61
3417-TSCIC,0,2023-09-30,24.85,788.05,29
1042-HFUCW,0,2023-09-30,54.75,2248.09,25
6537-OTKMY,0,2023-09-30,50.75,655.6500000000001,15
8999-EXMNO,0,2023-09-30,20.15,989.8799999999999,19
6725-TPKJO,0,2023-09-30,20.05,2921.26,44
7162-WPHPM,0,2023-09-30,71.6,6537.77,58
1599-MMYRQ,0,2023-09-30,81.45,7428.4400000000005,62
8821-KVZKQ,0,2023-09-30,58.4,4080.6199999999994,70
6434-TTGJP,0,2023-09-30,53.7,498.03,10
0042-JVWOJ,0,2023-09-30,19.6,1430.8000000000002,26
0130-SXOUN,0,2023-09-30,89.4,9200.359999999999,66
2330-PQGDQ,0,2023-09-30,84.2,4744.57,51
1452-UZOSF,0,2023-09-30,106.1,8040.73,72
2097-YVPKN,0,2023-09-30,25.75,1931.51,65
8597-CTXVJ,0,2023-09-30,64.95,6394.030000000001,70
6631-HMANX,0,2023-09-30,85.45,8470.3,72
9962-BFPDU,0,2023-09-30,20.05,36.07,1
6394-HHHZM,0,2023-09-30,20.7,172.73,3
5995-LFTLE,0,2023-09-30,25.3,4303.59,58
0665-XHDJU,0,2023-09-30,99.4,9802.1,72
8265-HKSOW,0,2023-09-30,107.45,8946.380000000001,72
3544-FBCAS,0,2023-09-30,83.6,6883.780000000001,72
4759-PXTAN,0,2023-09-30,80.1,5889.13,59
7054-DMVAS,0,2023-09-30,65.3,4524.86,54
3428-MMGUB,0,2023-09-30,89.55,5657.2,60
6549-BTYPG,0,2023-09-30,60.8,3603.45,60
7823-JSOAG,0,2023-09-30,74.5,238.35999999999999,3
3705-RHRFR,0,2023-09-30,99.15,10004.5,69
9374-YOLBJ,0,2023-09-30,19.25,44.35,1
9074-KGVOX,0,2023-09-30,39.45,2021.35,50
6128-DAFVY,0,2023-09-30,44.85,2564.95,56
9933-QRGTX,0,2023-09-30,97.2,7561.75,60
5066-GFJMM,0,2023-09-30,19.9,169.82999999999998,3
2661-GKBTK,0,2023-09-30,76.95,6175.95,60
0458-HEUZG,0,2023-09-30,35.4,550.4,13
7268-WNTCP,0,2023-09-30,20.45,1413.29,62
0824-VWDPO,0,2023-09-30,96.75,4513.4,45
8409-WQJUX,0,2023-09-30,54.2,1423.15,25
2578-JQPHZ,0,2023-09-30,100.1,6532.150000000001,44
3278-FSIXX,0,2023-09-30,45.25,153.2,2
9746-UGFAC,0,2023-09-30,20.85,676.15,22
2946-KIQSP,0,2023-09-30,33.45,1205.85,35
0625-AFOHS,0,2023-09-30,20.2,1557.56,29
4636-OLWOE,0,2023-09-30,61.0,3507.69,54
4685-ERGHK,0,2023-09-30,86.9,6995.8099999999995,57
0885-HMGPY,0,2023-09-30,69.4,6787.5599999999995,62
5003-OKNNK,0,2023-09-30,20.35,1035.55,15
7208-PSIHR,0,2023-09-30,104.3,7600.7,70
4012-ZTHBR,0,2023-09-30,44.95,1744.2,21
0489-WMEMG,0,2023-09-30,49.45,1713.9,23
7435-ZNUYY,0,2023-09-30,20.6,189.62,6
1354-YZFNB,0,2023-09-30,19.55,185.16,4
2985-FMWYF,0,2023-09-30,93.5,2758.3100000000004,23
2812-ENYMO,0,2023-09-30,54.55,1362.85,26
2717-HVIZY,0,2023-09-30,20.05,288.88,8
3422-GALYP,0,2023-09-30,79.45,202.37,2
2890-WFBHU,0,2023-09-30,79.85,4900.56,59
0327-WFZSY,0,2023-09-30,100.0,4509.860000000001,39
7977-HXJKU,0,2023-09-30,19.6,976.6,21
7033-CLAMM,0,2023-09-30,20.2,1921.97,48
0864-FVJNJ,0,2023-09-30,113.35,7679.87,64
7356-IWLFW,0,2023-09-30,80.0,4023.62,46
9541-PWTWO,0,2023-09-30,80.95,6246.87,52
3967-VQOGC,0,2023-09-30,24.9,2848.06,67
6308-CQRBU,0,2023-09-30,109.25,9822.08,71
0186-CAERR,0,2023-09-30,116.3,8514.029999999999,71
3043-SUDUA,0,2023-09-30,19.9,1098.51,32
5442-BHQNG,0,2023-09-30,70.35,228.79000000000002,2
2169-RRLFW,0,2023-09-30,25.6,2682.0299999999997,71
5872-OEQNH,0,2023-09-30,44.45,2773.9,60
8873-GLDMH,0,2023-09-30,73.85,567.44,6
5696-JVVQY,0,2023-09-30,70.1,3482.0,48
8946-BFWSG,0,2023-09-30,25.25,3116.55,63
0547-HURJB,0,2023-09-30,21.05,468.36,12
8845-LWKGE,0,2023-09-30,64.5,3087.3500000000004,30
0691-NIKRI,0,2023-09-30,105.95,5004.4,40
5022-JNQEQ,0,2023-09-30,75.85,720.4,9
3249-VHRIP,0,2023-09-30,43.6,2748.7,62
3736-BLEPA,0,2023-09-30,91.25,2866.9700000000003,28
4701-LKOZD,0,2023-09-30,89.75,8544.3,70
6603-QWSPR,0,2023-09-30,104.4,5173.76,46
9921-QFQUL,0,2023-09-30,90.15,2554.86,23
1929-ZCBHE,0,2023-09-30,40.3,1794.8,47
4378-MYPGO,0,2023-09-30,105.25,9308.349999999999,68
4129-LYCOI,0,2023-09-30,104.0,7879.2300000000005,67
7798-JVXYM,0,2023-09-30,69.65,1439.54,14
8647-SDTWQ,0,2023-09-30,74.3,6935.5,57
2696-ECXKC,0,2023-09-30,100.9,7713.5,55
2081-KJSQF,0,2023-09-30,20.25,63.21,1
3323-CPBWR,0,2023-09-30,96.9,2280.95,23
3384-CTMSF,0,2023-09-30,104.1,7423.58,47
0902-RFHOF,0,2023-09-30,20.1,1574.8400000000001,38
7718-RXDGG,0,2023-09-30,68.6,1561.1499999999999,15
1025-FALIX,0,2023-09-30,69.05,2790.91,26
3451-VAWLI,0,2023-09-30,19.7,1269.75,35
3407-QGWLG,0,2023-09-30,20.05,189.0,3
2347-WKKAE,0,2023-09-30,94.4,5743.32,42
8735-DCXNF,0,2023-09-30,54.95,787.35,10
3214-IYUUQ,0,2023-09-30,93.7,6483.51,61
1936-UAFEH,0,2023-09-30,110.25,10629.11,68
3587-PMCOY,0,2023-09-30,98.9,1528.25,10
1027-LKKQQ,0,2023-09-30,80.45,6819.97,72
7148-XZPHA,0,2023-09-30,79.4,4978.2,55
5309-TAIKL,0,2023-09-30,62.8,476.33,7
6856-RAURS,0,2023-09-30,74.9,218.21,2
8778-LMWTJ,0,2023-09-30,74.85,825.6500000000001,9
9717-IOAAF,0,2023-09-30,25.85,860.0999999999999,27
2845-KDHVX,0,2023-09-30,68.3,5869.360000000001,64
0848-SOMKO,0,2023-09-30,48.4,3442.8,70
1535-VTJOQ,0,2023-09-30,25.15,1192.3600000000001,24
6368-TZZDT,0,2023-09-30,19.5,111.13,4
0943-ZQPXH,0,2023-09-30,92.95,5277.9,44
1293-BSEUN,0,2023-09-30,20.7,1979.1,72
1302-TPUBN,0,2023-09-30,19.35,2641.98,66
0927-CNGRH,0,2023-09-30,19.55,50.18,1
8608-OZTLB,0,2023-09-30,74.05,3997.4,38
2335-GSODA,0,2023-09-30,40.1,857.75,23
1952-DVVSW,0,2023-09-30,20.1,324.79999999999995,10
6656-GULJQ,0,2023-09-30,83.55,7710.42,72
9853-JFZDU,0,2023-09-30,56.85,2588.75,35
3777-XROBG,0,2023-09-30,19.55,3603.8100000000004,58
6994-FGRHH,0,2023-09-30,106.15,7732.0,70
4000-VGMQP,0,2023-09-30,78.95,3382.01,38
3999-WRNGR,0,2023-09-30,49.75,3069.45,60
3466-RITXD,0,2023-09-30,92.4,3327.1400000000003,26
2680-XKKNJ,0,2023-09-30,58.2,639.41,8
2101-RANCD,0,2023-09-30,73.1,4636.049999999999,55
7921-BEPCI,0,2023-09-30,59.75,5174.36,72
8510-TMWYB,0,2023-09-30,59.8,4489.53,54
3258-ZKPAI,0,2023-09-30,116.6,9843.63,72
1428-IEDPR,0,2023-09-30,109.3,6869.15,52
4450-YOOHP,0,2023-09-30,50.65,1901.89,39
6728-CZFEI,0,2023-09-30,56.15,995.0699999999999,15
3653-NCRDJ,0,2023-09-30,19.2,1410.48,43
6519-ZHPXP,0,2023-09-30,108.3,10685.119999999999,72
3472-QPRCH,0,2023-09-30,25.25,2080.39,40
8224-UAXBZ,0,2023-09-30,45.35,2536.02,58
9610-WCESF,0,2023-09-30,43.9,3062.75,67
2486-WYVVE,0,2023-09-30,79.3,2580.72,31
1422-DGUBX,0,2023-09-30,79.25,3981.71,32
2999-AANRQ,0,2023-09-30,71.05,2012.29,21
8668-KNZTI,0,2023-09-30,53.75,5238.33,52
0480-KYJVA,0,2023-09-30,24.25,5161.9400000000005,72
9746-YKGXB,0,2023-09-30,44.25,2252.6,52
3926-YZVVX,0,2023-09-30,50.05,2538.27,41
6000-UKLWI,0,2023-09-30,20.15,2279.56,41
6332-FBZRI,0,2023-09-30,69.35,7069.33,67
2096-XOTMO,0,2023-09-30,19.35,447.78,16
3266-FTKHB,0,2023-09-30,19.15,785.04,17
8221-EQDGL,0,2023-09-30,61.0,3005.95,35
2346-LOCWC,0,2023-09-30,20.5,2654.3599999999997,58
0298-XACET,0,2023-09-30,50.2,2526.99,52
7560-QJAVJ,0,2023-09-30,79.6,8887.51,70
2995-YWTCD,0,2023-09-30,24.9,1067.72,19
9137-UIYPG,0,2023-09-30,106.9,4785.13,35
2809-ZMYOQ,0,2023-09-30,101.35,4663.860000000001,32
5084-OOVCJ,0,2023-09-30,55.35,1264.41,17
0254-WWRKD,0,2023-09-30,50.55,6574.049999999999,67
7727-SHVZV,0,2023-09-30,19.5,544.8199999999999,9
5339-PXDVH,0,2023-09-30,90.65,494.23,4
8782-NUUOL,0,2023-09-30,79.0,6908.900000000001,60
7601-WFVZV,0,2023-09-30,19.55,37.49,1
4609-KNNWG,0,2023-09-30,19.9,614.9,27
9529-OFXHY,0,2023-09-30,87.75,1449.2,15
2669-QVCRG,0,2023-09-30,81.3,3511.6800000000003,41
2478-EEWWM,0,2023-09-30,44.3,2686.75,59
9174-IHETN,0,2023-09-30,70.35,5339.1,50
2233-TXSIU,0,2023-09-30,44.45,792.15,17
9644-UMGQA,0,2023-09-30,49.15,503.85,6
0419-YAAPX,0,2023-09-30,85.3,4994.24,49
0872-CASZJ,0,2023-09-30,69.1,5306.4,59
8164-OCKUJ,0,2023-09-30,20.6,1431.73,59
3094-JOJAI,0,2023-09-30,74.15,1465.84,18
9494-MRNYX,0,2023-09-30,75.05,966.0999999999999,10
2599-CZABP,0,2023-09-30,44.6,1270.5500000000002,14
7945-PRBVF,0,2023-09-30,21.45,1307.45,35
4544-RXFMG,0,2023-09-30,43.45,399.74,8
0859-YGKFW,0,2023-09-30,20.05,850.98,18
1150-FTQGN,0,2023-09-30,94.15,8694.2,60
7196-LIWRH,0,2023-09-30,19.55,168.55,6
5448-VWNAM,0,2023-09-30,75.9,1527.98,19
1177-XZBJL,0,2023-09-30,64.15,5482.76,53
9330-VOFSZ,0,2023-09-30,110.8,8444.71,60
0939-EREMR,0,2023-09-30,53.45,1021.02,13
9389-ACWBI,0,2023-09-30,69.95,327.29999999999995,5
3644-QXEHN,0,2023-09-30,97.0,1907.1,13
2911-IJORQ,0,2023-09-30,90.6,4996.93,37
5921-NGYRH,0,2023-09-30,73.55,7840.34,64
5998-DZLYR,0,2023-09-30,94.35,7206.66,61
3985-HOYPM,0,2023-09-30,19.4,687.18,26
9548-LERKT,0,2023-09-30,19.75,1123.71,24
6576-FBXOJ,0,2023-09-30,54.6,887.0699999999999,17
4310-KEDTB,0,2023-09-30,29.8,776.22,26
4062-HBMOS,0,2023-09-30,103.05,5599.97,52
2676-ISHSF,0,2023-09-30,20.3,49.49,1
9236-NDUCW,0,2023-09-30,35.1,770.4,21
4753-PADAS,0,2023-09-30,105.7,8522.77,67
6103-QCKFX,0,2023-09-30,56.25,4367.57,44
7781-EWARA,0,2023-09-30,60.35,4089.47,70
7018-FPXHH,0,2023-09-30,59.8,4695.879999999999,56
0572-ZJKLT,0,2023-09-30,99.65,6886.8099999999995,46
5135-RDDQL,0,2023-09-30,50.65,4779.37,63
1353-LJWEM,0,2023-09-30,60.9,955.62,11
1794-SWWKL,0,2023-09-30,59.65,1199.85,15
6166-YIPFO,0,2023-09-30,64.7,4886.05,72
9332-GYWLO,0,2023-09-30,54.85,496.97,6
4184-VODJZ,0,2023-09-30,91.35,8808.98,63
1092-WPIVQ,0,2023-09-30,25.1,1125.96,18
7233-IOQNP,0,2023-09-30,34.0,1456.1299999999999,43
2834-JKOOW,0,2023-09-30,45.9,677.1800000000001,15
2400-FEQME,0,2023-09-30,20.5,3423.8199999999997,55
4957-SREEC,0,2023-09-30,20.35,3647.2599999999998,70
4923-ADWXJ,0,2023-09-30,65.8,1680.8600000000001,25
3439-GVUSX,0,2023-09-30,24.4,24.4,1
5949-HGVJL,0,2023-09-30,73.05,2567.9700000000003,26
5203-XEHAX,0,2023-09-30,64.35,3555.7,34
1635-HDGFT,0,2023-09-30,20.5,1048.0300000000002,19
8050-XGRVL,0,2023-09-30,54.75,5457.89,62
9828-QHFBK,0,2023-09-30,51.15,2090.98,24
5012-YSPJJ,0,2023-09-30,54.35,2423.24,31
6728-VOIFY,0,2023-09-30,96.0,7431.88,63
4891-NLUBA,0,2023-09-30,61.45,3751.15,61
8969-PRHFK,0,2023-09-30,19.65,436.81,18
0661-KQHNK,0,2023-09-30,19.0,285.56,6
8709-KRDVL,0,2023-09-30,100.0,3867.41,33
1427-VERSM,0,2023-09-30,98.7,6061.5,56
9801-NOSHQ,0,2023-09-30,19.8,493.05,23
6339-YPSAH,0,2023-09-30,73.8,770.9499999999999,9
2159-TURXX,0,2023-09-30,20.05,206.35,5
1548-FEHVL,0,2023-09-30,106.2,8062.46,61
3795-CAWEX,0,2023-09-30,116.55,11006.2,70
6215-NQCPY,0,2023-09-30,99.7,1718.55,15
5647-URDKA,0,2023-09-30,19.7,222.81,8
2229-DPMBI,0,2023-09-30,19.5,267.83000000000004,8
9626-WEQRM,0,2023-09-30,29.15,120.05,4
2188-SXWVT,0,2023-09-30,55.0,3352.9300000000003,34
6258-PVZWJ,0,2023-09-30,90.8,7107.290000000001,68
1094-BKOSX,0,2023-09-30,51.0,2264.5,45
2978-XXSOG,0,2023-09-30,59.05,1974.0,22
2342-CKIAO,0,2023-09-30,20.3,66.56,2
6953-PBDIN,0,2023-09-30,72.95,8026.15,70
3898-BSJYF,0,2023-09-30,73.55,835.6999999999999,10
3938-YFPXD,0,2023-09-30,84.3,8087.26,72
7696-AMHOD,0,2023-09-30,78.0,4268.63,49
9558-IHEZX,0,2023-09-30,106.75,7491.28,71
9617-UDPEU,0,2023-09-30,19.25,1191.35,22
6340-DACFT,0,2023-09-30,20.55,1576.75,50
4955-VCWBI,0,2023-09-30,20.0,2331.55,43
6813-GZQCG,0,2023-09-30,24.65,2861.95,45
3389-KTRXV,0,2023-09-30,23.85,789.18,23
3118-UHVVQ,0,2023-09-30,25.8,3075.66,68
3205-MXZRA,0,2023-09-30,59.45,1591.76,26
8317-BVKSO,0,2023-09-30,20.05,427.96000000000004,14
5702-KVQRD,0,2023-09-30,82.55,7835.5599999999995,71
0083-PIVIK,0,2023-09-30,81.25,5958.91,64
6169-PGNCD,0,2023-09-30,74.3,4534.0,57
4657-FWVFY,0,2023-09-30,96.35,5092.200000000001,40
2257-BOVXD,0,2023-09-30,66.6,1289.46,14
7729-JTEEC,0,2023-09-30,44.5,151.79,2
9696-RMYBA,0,2023-09-30,80.1,460.3,5
8690-UPCZI,0,2023-09-30,69.05,3062.75,29
9770-LXDBK,0,2023-09-30,20.4,107.52,3
4086-WITJG,0,2023-09-30,19.7,2356.16,71
8344-WFMFH,0,2023-09-30,50.1,732.81,9
8822-KNBHV,0,2023-09-30,83.45,6072.33,48
8404-FYDIB,0,2023-09-30,86.65,3505.37,26
2791-SFVEW,0,2023-09-30,20.15,551.26,9
6762-NSODU,0,2023-09-30,19.4,1541.4299999999998,46
9888-ZCUMM,0,2023-09-30,60.05,3845.45,64
1074-WVEVG,0,2023-09-30,20.35,3121.37,59
9979-RGMZT,0,2023-09-30,94.05,888.8800000000001,7
2108-GLPQB,0,2023-09-30,55.55,1695.3,25
5474-LAMUQ,0,2023-09-30,20.1,1393.1,24
3468-DRVQJ,0,2023-09-30,70.3,939.8499999999999,10
1122-YJBCS,0,2023-09-30,53.65,4782.82,69
4990-ALDGW,0,2023-09-30,20.75,3326.41,57
4816-OKWNX,0,2023-09-30,103.4,7046.9,50
3315-IKYZQ,0,2023-09-30,50.8,1386.8,28
4747-LCAQL,0,2023-09-30,79.0,2090.75,25
0898-XCGTF,0,2023-09-30,96.5,7013.26,61
8006-PYCSW,0,2023-09-30,20.1,110.8,2
8249-THVEC,0,2023-09-30,19.4,2916.88,51
8722-PRFDV,0,2023-09-30,77.55,9036.310000000001,71
2164-SOQXL,0,2023-09-30,20.05,701.8499999999999,20
4020-KIUDI,0,2023-09-30,19.85,281.23,6
5850-BDWCY,0,2023-09-30,20.2,382.73,6
2038-YSEZE,0,2023-09-30,67.45,2199.56,29
0827-ITJPH,0,2023-09-30,18.55,995.0,36
8799-OXZMD,0,2023-09-30,29.75,790.7,28
1705-GUHPV,0,2023-09-30,24.2,3302.8199999999997,63
4779-ZGICK,0,2023-09-30,23.55,1742.6299999999999,48
0048-PIHNL,0,2023-09-30,20.45,3330.32,49
3967-KXAPS,0,2023-09-30,92.3,7698.379999999999,72
3704-IEAXF,0,2023-09-30,53.65,3784.0,72
6810-VCAEX,0,2023-09-30,39.65,1798.65,47
0674-EYYZV,0,2023-09-30,54.65,90.97999999999999,1
4480-MBMLB,0,2023-09-30,104.8,4909.21,36
1395-OFUWC,0,2023-09-30,29.3,1224.05,43
2832-KJCRD,0,2023-09-30,103.65,5038.6,38
4075-WKNIU,0,2023-09-30,73.35,789.4,0
5090-EMGTC,0,2023-09-30,100.05,8734.1,59
2346-CZYIL,0,2023-09-30,20.35,1605.3900000000003,27
6258-NGCNG,0,2023-09-30,23.5,182.87,7
4186-ZBUEW,0,2023-09-30,70.7,3625.67,36
5274-XHAKY,0,2023-09-30,94.3,3959.2,41
1442-BQPVU,0,2023-09-30,29.15,357.15,13
3978-YNKDD,0,2023-09-30,20.85,1154.54,19
4940-KHCWD,0,2023-09-30,37.7,2288.7,60
9589-ABEPT,0,2023-09-30,92.45,6673.070000000001,69
9388-ZEYVT,0,2023-09-30,44.15,1931.3,43
0305-SQECB,0,2023-09-30,36.05,502.6,11
7605-SNLQG,0,2023-09-30,50.25,2513.6000000000004,45
4670-TABXH,0,2023-09-30,109.75,9411.3,72
